duong_di_1 = [[
-1768.9279,-129.3193,3.5407,136.4160,2152.70,VEHICLE,0,0
-1769.6256,-130.1699,3.5421,138.2268,2160.86,VEHICLE,0,0
-1770.3086,-131.0236,3.5430,139.7431,2174.50,VEHICLE,0,0
-1770.9884,-131.8857,3.5506,140.7801,2182.83,VEHICLE,0,0
-1771.6476,-132.7654,3.5701,141.6487,2187.06,VEHICLE,0,0
-1772.2754,-133.6649,3.5981,142.8083,2187.75,VEHICLE,0,0
-1772.8672,-134.5826,3.6568,144.3742,2165.68,VEHICLE,0,0
-1773.4052,-135.5105,3.7699,146.2471,2156.15,VEHICLE,0,0
-1773.9012,-136.4568,3.8893,148.2849,2149.96,VEHICLE,0,0
-1774.3644,-137.4231,4.0166,150.4219,2150.27,VEHICLE,0,0
-1774.7896,-138.4039,4.1554,152.5270,2143.28,VEHICLE,0,0
-1775.2800,-139.6903,4.3473,155.2083,2128.64,VEHICLE,0,0
-1775.6134,-140.6917,4.5053,157.1887,2116.20,VEHICLE,0,0
-1775.9120,-141.7114,4.6657,159.1559,2108.15,VEHICLE,0,0
-1776.1816,-142.7338,4.8188,161.0510,2106.78,VEHICLE,0,0
-1776.4484,-143.7526,4.9625,162.6103,2107.02,VEHICLE,0,0
-1776.7169,-144.7722,5.1012,163.7145,2102.83,VEHICLE,0,0
-1776.9905,-145.7814,5.2414,164.3942,2092.10,VEHICLE,0,0
-1777.2708,-146.7798,5.3839,164.7736,2081.49,VEHICLE,0,0
-1777.5563,-147.7720,5.5312,165.0050,2070.59,VEHICLE,0,0
-1777.8436,-148.7554,5.6882,165.1754,2058.75,VEHICLE,0,0
-1778.1296,-149.7305,5.8553,165.2818,2050.32,VEHICLE,0,0
-1778.4135,-150.7066,6.0331,165.3384,2046.11,VEHICLE,0,0
-1778.6941,-151.6816,6.2123,165.3668,2041.84,VEHICLE,0,0
-1778.9714,-152.6589,6.3899,165.3828,2037.53,VEHICLE,0,0
-1779.2345,-153.6327,6.5628,165.5226,2030.54,VEHICLE,0,0
-1779.4753,-154.6082,6.7309,166.0097,2019.62,VEHICLE,0,0
-1779.6919,-155.5833,6.8943,166.7667,2006.60,VEHICLE,0,0
-1779.8820,-156.5605,7.0535,167.7453,1996.80,VEHICLE,0,0
-1780.0436,-157.5391,7.2088,168.9078,1991.08,VEHICLE,0,0
-1780.1925,-158.5190,7.3624,169.9610,1987.92,VEHICLE,0,0
-1780.3358,-159.4953,7.5150,170.6833,1983.33,VEHICLE,0,0
-1780.4728,-160.4704,7.6668,171.1209,1978.77,VEHICLE,0,0
-1780.6058,-161.4489,7.8186,171.3599,1975.74,VEHICLE,0,0
-1780.7196,-162.4223,7.9670,171.7873,1969.00,VEHICLE,0,0
-1780.8127,-163.3911,8.1117,172.5431,1963.36,VEHICLE,0,0
-1780.8912,-164.3648,8.2565,173.4681,1960.11,VEHICLE,0,0
-1780.9670,-165.3336,8.4166,174.1790,1954.80,VEHICLE,0,0
